time,x,y,z
18858,28.61176,-32.69043,-27.61841
18909,29.22211,-32.66296,-27.88696
18959,30.00031,-33.15430,-27.29797
19008,29.54559,-32.79724,-28.12958
19057,27.46277,-32.40356,-29.97589
19108,27.79694,-32.04651,-29.97589
19158,27.55890,-32.24945,-29.29840
19208,27.02789,-32.02972,-29.23584
19257,26.48468,-31.95648,-28.70026
19312,26.16119,-31.81915,-29.10767
19357,24.71008,-31.80542,-29.71649
19408,24.31641,-31.96106,-29.82025
19458,23.99750,-32.55920,-30.31464
19508,24.65057,-33.18634,-29.47540
19558,23.76862,-32.39136,-28.13721
19608,26.05286,-33.63953,-25.68665
19657,26.22528,-32.83844,-27.78931
19710,25.99792,-33.67615,-25.12512
19758,25.66376,-33.59985,-27.00806
19808,26.17798,-33.61359,-27.26898
19858,27.74658,-34.37805,-25.87433
19909,27.98615,-34.75189,-26.64795
19958,28.56140,-35.43091,-26.86615
20008,28.92456,-35.32867,-26.52435
20058,29.68597,-35.80475,-26.81427
20108,29.44641,-35.49347,-28.67279
20157,30.37415,-36.02295,-28.69110
20207,31.73370,-37.00867,-27.54517
20259,32.11060,-37.37640,-27.77252
20325,32.37305,-37.69379,-28.22876
20358,30.45349,-36.69586,-29.71344
20410,29.19922,-36.72638,-28.98865
20459,30.46570,-37.02850,-26.35803
20509,29.99268,-36.65924,-26.77155
20559,30.66559,-35.98785,-26.72119
20608,30.98907,-35.42480,-28.12195
20658,31.14166,-34.92889,-27.28729
20710,31.35529,-35.33173,-26.43738
20759,31.60553,-35.02197,-26.93787
20808,31.22253,-34.29565,-28.03040
20858,30.95398,-34.31549,-28.38287
20909,30.52368,-34.28650,-28.96118
20958,30.11932,-33.74023,-29.06799
21009,29.73175,-33.86383,-29.08325
21063,29.58221,-33.48083,-28.40729
21108,28.17841,-33.23669,-28.34015
21159,28.91083,-32.45850,-28.11432
21210,28.74146,-32.78961,-27.85034
21259,28.67126,-32.58362,-27.44446
21310,27.27814,-32.53784,-27.91901
21363,28.37524,-32.96967,-27.58484
21409,28.15857,-32.99255,-27.89307
21458,29.04358,-33.14819,-26.45416
21510,29.22211,-33.63495,-26.10626
21558,29.96368,-33.86536,-25.94910
21609,30.31769,-33.29468,-25.64087
21658,29.96368,-33.48083,-25.88348
21708,29.79279,-33.92639,-25.65765
21758,29.86755,-33.67310,-26.55945
21808,29.79431,-33.80890,-26.26648
21859,29.64020,-33.60901,-27.01263
21910,30.07965,-33.37250,-26.91650
21959,30.75409,-33.51135,-26.99280
22009,30.67322,-33.40912,-27.41241
22058,30.36499,-32.78503,-26.88293
22109,28.62701,-32.97272,-27.45972
22158,28.34778,-33.14209,-27.33917
22211,28.56140,-33.15735,-26.42517
22259,28.67279,-33.51135,-26.96228
22309,28.34015,-33.13904,-26.78375
22363,27.88696,-33.20923,-27.02942
22408,26.52435,-33.10699,-28.39050
22458,27.71912,-33.85468,-26.13983
22508,28.25470,-34.18884,-26.84326
