time,x,y,z
25158,0.00690,0.06633,0.06761
25209,-0.01099,-0.06036,0.12042
25259,0.00269,0.00546,0.05713
25309,0.03560,-0.05037,-0.00452
25358,0.05635,-0.07587,-0.06038
25422,0.03322,-0.00690,-0.04199
25458,0.00032,0.05638,-0.01118
25509,-0.02927,-0.02654,0.10732
25559,-0.02304,-0.07356,0.09930
25609,-0.00710,0.01738,0.06004
25659,-0.00882,0.06664,-0.03526
25710,-0.02573,0.04958,-0.07654
25758,-0.06984,-0.00145,0.01572
25810,0.00742,0.09492,0.00243
25859,-0.00935,0.06549,0.03635
25910,0.00269,0.01109,-0.09036
25959,-0.01599,-0.01060,-0.05873
26009,-0.02475,-0.08226,0.12794
26060,-0.02315,0.09479,0.03094
26108,-0.05093,0.03033,0.20633
26158,-0.02338,-0.00381,0.19595
26209,0.03073,0.02869,0.16093
26260,0.08141,-0.01169,0.09622
26310,0.10193,-0.02170,0.02312
26359,0.08093,-0.01897,-0.04054
26419,0.09886,0.01651,-0.09596
26458,0.13383,0.01567,-0.15807
26511,0.05009,0.03751,-0.10274
26558,0.08385,-0.07394,-0.15862
26608,0.00081,-0.00089,-0.10677
26658,0.00392,-0.13821,-0.06155
26708,0.00941,-0.06404,-0.07234
26758,-0.01543,-0.08209,-0.15297
26809,0.01016,0.00084,-0.20419
26858,-0.05499,-0.00310,-0.13429
26909,-0.12024,-0.01166,-0.05937
26958,-0.13560,0.07253,-0.02911
27010,-0.17673,-0.05888,0.10468
27059,-0.23392,0.08829,0.25177
27109,-0.19400,0.12917,0.22290
27159,-0.23289,0.01547,0.35774
27210,-0.20074,-0.04439,0.44797
27257,-0.12518,-0.07486,0.32632
27307,-0.11200,-0.01680,0.36423
27358,-0.06732,0.06764,0.38005
27414,-0.04721,-0.04173,0.33282
27458,-0.02759,0.01378,0.36147
27509,-0.05063,-0.05232,0.22083
27558,-0.01971,0.02715,0.10173
27609,-0.02917,0.00111,0.11339
27659,-0.05635,0.00189,0.18584
27709,-0.11678,-0.02885,0.13451
27759,-0.06566,0.07112,-0.02745
27810,-0.10153,-0.00821,-0.36952
27859,-0.34850,-0.06915,-0.24443
27910,-0.26590,-0.03580,-0.44890
27959,-0.52428,-0.09973,0.21408
28010,-0.65149,-0.05247,0.62271
28059,-0.72049,-0.09283,1.26161
28109,-0.67932,-0.05865,1.54984
28159,-0.59889,-0.05435,1.63815
28211,-0.64474,-0.13477,2.08032
28259,-0.43266,-0.23917,1.89905
28311,-0.26787,-0.41701,1.87749
28358,0.00877,-0.54155,1.45569
28410,0.41962,-0.57571,0.91095
28463,0.43349,-0.47028,0.52792
28509,0.41243,-0.48923,-0.07500
28558,0.30119,-0.36200,0.24316
28610,0.19765,-0.23196,0.45619
28659,0.05450,-0.24028,0.79781
28710,0.01259,-0.32539,0.89854
28759,0.03905,-0.18600,0.92938
28809,0.00452,-0.23895,1.07068
28859,0.04138,-0.19318,0.97609
28908,0.03838,-0.33368,1.08125
28959,0.04082,-0.43132,1.20683
29009,0.19037,-0.43304,1.14934
29060,0.26907,-0.80888,1.11752
29110,0.65065,-0.50124,0.85231
29158,0.37280,-0.54721,-0.00786
29208,0.64325,-0.32294,0.37564
29258,0.59933,-0.25624,0.07443
29309,0.59402,-0.14864,-0.33591
29359,0.63924,0.03212,-0.55316
29411,0.51509,-0.05954,-0.54620
29461,0.39763,-0.03171,-0.35909
29508,0.29353,-0.14273,-0.32570
29558,0.19511,-0.00766,-0.32127
29610,0.11444,0.01311,-0.30969
29659,0.04599,0.12926,-0.24606
29708,-0.10347,-0.00359,0.17070
29758,-0.08589,0.11031,0.47566
29809,-0.17148,0.00278,0.77692
29858,-0.18814,-0.06657,0.87163
29910,-0.08441,0.08649,0.61314
29959,-0.04738,-0.18193,0.72466
30010,0.01660,0.00917,0.66412
30059,0.05777,-0.09386,0.68855
30108,0.05374,0.00151,0.60010
30158,0.12309,-0.07359,0.47897
30213,0.22275,-0.11084,0.24513
30259,0.25620,-0.04463,0.09453
30308,0.26978,-0.02884,-0.14954
30357,0.20456,-0.00154,-0.24046
30409,0.13992,-0.01158,0.16618
30464,0.05934,-0.00414,0.52444
30509,-0.01164,-0.00423,0.81020
30558,0.11386,-0.03662,0.48717
30608,0.21404,0.00026,0.18683
30660,0.25746,-0.02005,0.06172
30711,0.24532,-0.18192,0.02800
30759,0.25595,-0.22093,-0.06357
30810,0.22342,-0.39114,-0.19594
30858,0.77274,-0.93388,0.40770
30911,1.33340,-0.36607,-0.76855
30960,0.63719,0.35336,-0.51634
31009,0.54605,0.56555,-0.65100
31059,0.24654,0.00964,-0.41251
31108,-0.09103,0.43015,-0.21230
31157,-0.07666,1.01646,-0.02367
31209,0.08987,0.81253,-0.17314
31259,-0.09322,0.72244,-0.01018
31309,0.09747,0.49748,0.06160
31359,0.09480,0.68805,-0.06911
31410,-0.11166,-0.15236,0.10507
31464,0.32498,0.21034,-0.28287
31508,0.00636,0.09560,-0.35619
31559,0.04828,-0.43027,0.04416
31610,0.13757,-0.57584,0.00653
31658,0.15958,-0.54297,-0.27815
31710,0.20245,-0.57426,-0.72852
31758,-0.49120,0.48732,-1.18782
31809,0.10616,-0.07658,-1.08884
31858,-0.07608,-0.07747,-1.00775
31910,-0.21977,-0.03453,-0.65778
31959,-0.32245,-0.26581,-0.41409
32012,-0.43610,-0.05318,-0.22598
32058,-0.49773,-0.15167,0.00041
32108,-0.49942,-0.00066,0.53242
32160,-0.52335,0.03131,0.80612
32210,-0.34224,-0.03233,1.09897
32258,-0.22771,0.04144,1.06837
32309,-0.07957,-0.07489,0.86508
32360,-0.02361,-0.29608,0.95065
32409,0.34988,-0.05428,0.36615
32458,0.18016,-0.01157,0.31509
32514,0.15448,-0.11238,0.17841
32558,0.36157,-0.06313,-0.10269
