time,x,y,z
30558,2.34674,-1.81883,9.08789
30608,2.08194,0.08211,13.92444
30659,4.61382,-0.12018,7.17560
30710,2.64639,-1.02806,9.96967
30759,2.07639,0.52312,8.05122
30809,-6.11040,1.67786,24.56451
30858,17.27223,1.44164,-0.29596
30910,5.86729,2.44502,-3.98398
30959,-9.60016,-4.52444,22.02509
31009,7.64169,-0.22615,9.39992
31058,6.80281,0.41371,5.71660
31108,0.17757,-0.62492,16.68243
31157,10.16646,4.05414,7.55286
31208,-8.46751,-2.03676,8.69363
31258,0.58595,-0.90884,8.08949
31309,4.95546,-0.22658,1.81226
31358,5.28336,-1.58263,3.78355
31408,1.17445,1.64748,13.45888
31463,5.71826,4.83498,4.52899
31508,-4.76840,-1.05760,12.42532
31558,-0.20096,0.37616,7.83569
31609,4.61737,-1.10715,5.16687
31658,5.31384,0.66771,10.38248
31710,3.12303,1.64259,13.97591
31758,-1.25191,-2.02493,27.34000
31808,-2.75778,-1.43216,5.15851
31858,0.76384,-2.30321,7.80411
31910,-1.63516,1.59531,6.00182
31958,1.14287,2.67889,7.71370
32011,3.28575,1.94888,9.37863
32058,-2.77905,-0.65829,13.47861
32108,3.43964,2.05527,14.75148
32160,3.09700,0.29877,6.89806
32209,2.48758,-0.66046,14.28099
32258,-1.39926,0.73132,11.77222
32309,3.44321,1.94133,3.04642
32359,6.85124,-0.39949,9.52171
32409,-1.85001,0.42210,20.37192
32458,-1.95859,0.61359,10.47505
32513,3.62340,-1.05670,8.71611
32558,1.71048,-3.49948,4.18964
32608,0.69516,-2.03055,15.42157
32658,3.53471,-1.31003,9.08472
32708,-1.27596,0.88472,12.70525
32759,0.85576,-0.10739,8.95901
32808,-4.50679,0.48248,20.10663
32858,0.00233,-0.99312,13.04274
32908,9.65988,3.95749,9.88416
32959,-2.26283,-0.27267,8.05452
33010,2.98326,-0.91019,6.78781
33059,1.86629,-0.99060,12.10512
33107,-5.20059,-1.06999,7.48250
33158,6.21614,1.41541,1.44482
33210,2.53329,-1.35744,5.07722
33258,2.04787,-1.51735,1.73781
33309,5.59242,0.41974,4.74571
33359,11.22966,2.18848,7.47585
33408,3.34933,0.05960,4.54059
33457,2.52155,-0.19962,10.74930
33509,5.86279,0.63469,2.26913
33566,3.94136,1.15970,8.97087
33609,2.78392,3.08514,8.07620
33658,6.67117,0.06520,4.73041
33710,3.99895,0.46002,6.58990
33758,7.46361,4.49658,5.29877
33808,6.57677,1.23550,7.70137
33858,2.28423,-2.35146,9.79936
33909,5.85495,-1.69896,10.21336
33958,6.12088,1.74837,8.13293
34009,0.97035,-1.24007,11.34248
34058,4.01274,0.04533,7.13252
34109,-2.41721,-0.32242,15.57851
34157,-0.59470,-1.36334,17.99945
34210,8.96120,1.31659,6.86960
34259,4.42159,1.58214,7.45551
34309,-2.37187,0.96712,11.31653
34358,2.55518,-3.36810,2.87833
34410,2.42615,-1.29573,4.45934
34458,0.50385,-2.96097,5.34283
34509,8.78514,3.08571,2.95966
34562,5.87207,-0.90701,5.58638
34607,3.74466,-1.81035,8.72739
34658,1.34966,0.21674,10.08791
34709,-3.57571,0.60930,18.37238
34761,-2.92714,-0.61647,4.74379
34810,2.09621,-1.69881,8.12027
34858,1.14378,0.97586,11.64890
34910,1.74547,0.78610,8.75839
34958,2.13956,0.29419,8.33755
35009,11.74979,2.64313,4.47597
35058,6.07932,2.00986,6.86407
35108,-0.77586,-0.63451,9.37546
35158,3.01735,-0.84500,6.29968
35208,5.74646,-1.64497,24.06116
35258,5.20589,-0.50124,11.03157
35309,-5.91493,-1.72887,16.91960
35358,0.38869,-0.26495,9.71477
35409,-2.68713,-4.93991,18.74097
35459,2.76251,-0.21045,11.04642
35509,0.16077,-2.08763,7.25020
35564,-1.62703,0.27060,6.31572
35609,0.59334,-1.18069,11.79550
35658,0.44920,-0.88431,6.81551
35708,5.26744,1.35425,5.86160
35758,2.44460,-0.49556,4.88542
35807,3.75836,-1.17584,8.82359
35858,-2.42467,-1.00775,10.44781
