time,x,y,z
77447,-0.87375,1.53410,10.38280
77496,0.09497,0.78986,8.73203
77548,8.12555,2.12497,6.00079
77600,4.66687,0.54402,7.72157
77646,1.26952,0.16470,9.45529
77696,0.36603,1.62828,10.33794
77747,0.95950,-0.02684,7.86290
77795,1.05031,-0.15938,9.18947
77846,1.35284,0.13322,8.40353
77896,1.40608,-0.73299,8.20087
77948,1.63054,-1.25600,8.87669
77996,5.04401,-1.71561,5.98225
78046,3.10307,0.26843,5.25174
78096,1.64256,-1.00311,8.11818
78146,-0.51405,-0.74464,8.18852
78198,0.54678,-1.15608,11.30315
78246,2.84982,-0.46393,9.06349
78295,-2.42902,0.09290,11.20755
78346,5.26091,1.54019,6.98474
78396,-1.97636,-1.25447,15.47232
78446,5.58533,0.42717,4.62854
78496,3.94731,-1.40022,6.53296
78546,0.31372,-0.16670,16.28247
78597,-6.03749,5.47543,9.28534
78646,4.60580,0.62573,4.67897
78697,2.19824,2.52751,5.52869
78746,4.72382,-1.78725,8.45850
78798,-8.23714,1.01544,10.58501
78848,4.85210,0.60791,5.05002
78897,5.09097,2.60124,13.86665
78946,8.01265,0.86086,4.74332
78997,3.26801,4.00946,6.31523
79046,0.24150,1.11560,13.08380
79096,-6.38739,1.69682,18.68050
79148,-0.34796,1.54428,9.41504
79206,10.47006,0.31285,-0.69513
79246,7.73415,3.83180,2.71681
79296,3.23456,2.72018,8.03885
79346,0.79883,0.77345,4.58444
79396,15.61092,-1.12392,0.35928
79446,1.39285,1.05531,8.09505
79495,1.24269,-0.21043,11.14063
79546,-0.16986,0.76984,7.76402
79595,2.52856,-0.43211,11.00285
79645,-1.71213,2.10471,9.56013
79696,3.14197,1.66275,6.48917
79747,8.65144,1.62056,4.47496
79796,4.40053,0.21263,4.67580
79846,3.07404,-0.37704,5.65326
79897,-11.90164,-1.53860,16.90286
79946,0.56165,3.71133,15.22168
79996,-0.81007,1.92770,7.15561
80046,7.18570,1.45900,-1.23012
80097,-4.75594,-5.31851,8.52641
80146,-5.45477,-5.03641,6.01985
80209,-0.78365,0.33611,14.87061
80246,1.82838,1.20703,14.54008
80296,6.69725,0.89125,2.93820
80346,2.41856,-1.87344,8.12352
80396,0.64102,-0.13475,10.02261
80446,-1.50145,2.37292,14.14775
80497,1.10718,-0.78252,11.48706
80546,0.00687,-1.93134,6.74609
80597,3.27187,0.10478,10.93007
80646,5.62541,0.23494,14.17784
80696,3.51131,-0.99010,10.39375
80748,-4.44102,-3.01122,9.71565
80797,-2.95636,2.19662,11.50780
80846,-0.19838,-2.90672,10.17032
80897,10.93811,0.07127,2.82857
80946,24.88347,3.54594,-1.14911
80997,16.07805,2.52391,5.92149
81047,6.53423,0.54269,3.46696
81096,-5.59399,-1.31424,16.82256
81147,-1.66911,-4.70940,8.20518
81196,6.66699,-0.94449,14.84856
81258,-5.89363,-4.88922,12.25336
81296,-1.17131,-0.88054,10.61899
81346,15.76776,4.53110,10.44778
81397,-5.09402,-1.64049,10.20041
81445,-6.31053,1.24371,20.33672
