time,x,y,z
23039,50.79041,-28.68347,-31.12030
23089,50.99182,-28.80859,-29.73480
23139,52.00806,-28.51563,-30.37262
23191,52.74506,-28.66211,-30.91431
23241,51.53656,-27.79388,-32.01447
23291,51.65253,-27.88239,-32.43256
23339,51.63269,-27.74963,-32.67212
23390,50.88501,-27.28424,-32.84454
23440,50.84991,-26.90887,-33.23975
23489,50.25482,-26.71051,-34.05151
23539,49.28741,-26.84631,-34.03015
23591,48.99902,-27.04468,-34.04541
23640,48.69995,-27.38647,-34.88312
23690,47.73712,-27.17285,-36.04431
23740,47.04437,-27.56348,-35.00366
23791,46.80328,-27.56653,-35.63690
23840,45.98694,-27.58636,-35.54077
23889,45.32013,-27.64130,-36.70044
23939,44.28558,-27.49176,-36.88049
23995,43.17017,-27.70233,-36.93848
24039,42.15698,-27.56805,-37.48932
24090,39.61945,-27.16827,-38.93890
24140,40.19470,-28.00446,-37.89673
24189,38.63831,-28.29437,-38.66272
24241,36.79962,-27.90680,-38.53455
24290,35.30884,-28.01666,-39.03961
24339,33.37555,-27.66724,-39.55078
24389,32.27997,-28.05176,-38.71765
24439,30.78003,-27.73132,-39.25171
24489,29.39758,-27.69470,-39.58893
24539,27.66266,-27.15454,-39.98718
24589,25.44403,-26.89209,-40.42816
24639,25.54474,-26.58691,-39.66827
24690,23.47412,-26.32751,-39.42566
24741,21.77887,-25.70343,-39.27612
24789,18.97278,-24.67651,-39.64386
24840,17.87262,-24.13330,-38.69019
24890,16.65497,-23.95935,-38.07526
24939,15.02380,-23.57635,-38.42163
25007,13.12714,-22.71881,-38.32245
25039,12.01630,-21.92993,-38.77563
25090,8.28552,-20.14160,-39.69727
25139,8.04291,-18.57452,-37.43286
25190,5.66406,-17.72614,-37.95319
25240,4.73938,-16.35895,-36.41968
25290,3.11890,-15.48615,-35.87646
25339,1.59454,-14.84528,-34.71985
25393,0.99792,-15.04517,-33.00323
25439,-0.55389,-15.07111,-33.00171
25490,-0.45624,-16.00342,-31.23016
25539,-1.12152,-15.91187,-31.01196
25592,-1.74561,-15.19623,-30.79376
25639,-2.35901,-14.68353,-29.82025
25692,-2.82745,-14.43787,-29.53186
25740,-3.85895,-14.60419,-28.44086
25790,-3.61023,-15.33966,-27.84882
25840,-3.84369,-17.16766,-26.77917
25890,-2.27966,-20.43304,-25.30060
25939,-1.66931,-22.06879,-24.57275
26002,-0.55237,-24.52087,-23.72589
26039,0.16174,-25.61493,-24.10736
26089,0.79956,-26.88751,-22.94464
26139,2.14386,-28.24402,-22.09625
26190,2.77252,-28.89099,-21.57898
26240,3.75061,-30.04150,-20.39795
26290,5.99060,-31.97937,-19.97833
26340,7.67670,-33.52509,-19.13757
26390,10.78949,-35.44922,-18.07556
26440,12.42065,-36.37238,-17.82990
26490,14.81018,-37.61597,-17.23633
26541,17.35535,-38.32092,-17.70935
26589,17.86957,-38.52844,-18.00232
26641,18.13507,-38.54065,-18.34106
26689,17.11578,-38.36060,-18.98804
26741,17.27600,-38.33618,-18.11981
26789,17.41028,-38.28430,-18.26935
26839,18.97888,-39.00757,-17.52625
26890,21.69342,-39.77051,-17.03186
26940,24.03564,-40.39917,-16.94183
27008,26.80206,-41.35742,-16.43677
27039,27.23083,-40.87830,-17.09900
27089,27.07672,-40.32593,-19.07196
27139,30.39703,-40.91034,-17.56287
27190,30.42908,-41.04614,-18.48145
27240,31.84662,-41.49475,-18.39447
27289,32.03125,-41.16821,-19.77081
27341,32.71942,-41.23840,-20.31555
27392,33.18176,-41.20789,-21.27228
27439,32.66296,-41.45508,-22.42737
27489,32.80792,-41.41235,-22.43805
27540,33.83026,-41.31927,-23.01483
27591,34.53979,-41.29181,-23.24371
27640,34.62524,-41.04614,-24.00818
27690,34.15070,-40.94543,-24.49493
27740,35.07538,-40.96985,-24.45679
27790,35.30884,-40.91949,-24.56665
27839,35.45837,-40.45563,-25.07019
27889,35.85663,-40.49530,-24.95270
27939,35.64148,-40.24963,-25.18921
27989,36.26556,-39.77509,-24.51935
28045,38.71002,-39.83154,-23.59619
28089,40.11841,-38.60779,-24.64600
28139,43.92853,-38.34381,-22.25342
28190,46.02814,-37.70447,-21.91467
28240,48.12775,-36.87592,-20.89539
28289,49.75433,-35.55145,-22.24274
28339,50.33264,-35.91614,-23.68622
28391,49.56512,-35.42786,-25.43335
28439,48.05145,-34.90295,-26.12152
28489,47.39227,-35.34851,-27.25372
28539,47.49908,-34.81293,-27.66876
28589,46.92993,-34.24988,-28.69263
28639,47.39532,-34.07440,-28.26996
28690,48.02856,-33.83179,-28.83301
28740,48.14453,-33.22906,-28.46680
28789,47.26563,-33.04443,-29.16718
28839,46.13800,-33.16803,-29.37012
