time,x,y,z
34286,1.79358,-0.75935,9.47327
34336,3.94618,1.11523,5.68288
34387,0.49315,-1.64281,4.92448
34437,5.44574,2.29652,7.40857
34486,1.63551,0.96602,5.17235
34537,2.51909,2.11844,7.91875
34586,5.08940,0.45026,5.52615
34636,-0.37964,-0.43312,11.65364
34686,2.07375,-2.31725,9.62137
34737,4.74294,-0.68410,8.02687
34786,0.82281,-1.57300,6.81920
34837,-3.65529,-5.10201,14.36282
34886,1.19685,-0.55824,6.45683
34936,0.16623,-0.96085,7.24391
34985,2.12990,0.37157,8.76176
35036,2.90329,-0.40341,9.56059
35086,3.14641,-0.91051,10.54987
35142,3.64157,0.48358,7.26794
35186,-0.09802,-0.28845,14.71466
35235,3.07962,0.01924,5.62157
35286,3.44794,-1.10698,8.32173
35337,3.22942,-0.43639,7.15756
35386,-3.04973,-2.40007,13.57138
35438,2.09344,0.02954,8.94005
35486,4.10002,-0.06088,5.62431
35537,-1.80833,-1.73376,7.53523
35586,0.24321,-0.50415,9.91234
35636,1.11668,-2.12708,10.84592
35686,3.52290,0.39648,8.91212
35737,0.76799,0.18742,11.23625
35787,0.90297,-1.01443,7.33308
35836,3.68404,0.22447,6.01378
35886,3.83701,0.86472,6.97534
35936,3.23468,-0.73763,9.20018
35987,0.55634,-0.38731,14.15561
36036,-16.64705,-9.48811,35.24643
36087,12.55455,1.90617,-0.49117
36143,11.62863,-1.96887,41.84129
36186,-1.94281,-0.67329,13.61803
36236,10.56419,-7.57036,3.90466
36286,10.32809,1.08179,3.23355
36337,12.48003,0.98700,7.87166
36387,-12.26924,3.18742,6.37091
36436,1.08670,0.96518,2.99495
36485,4.26894,-1.62123,4.65410
36535,18.49861,3.26234,3.43407
36585,-19.48961,-0.07222,35.07269
36636,11.48460,1.18924,4.43948
36686,3.45018,-3.74899,8.01761
36737,-0.90887,-0.44894,6.45973
36785,4.83044,-3.57114,3.56360
36836,2.60960,-1.40401,6.31551
36886,3.46414,1.11472,7.73795
36935,-8.50188,-8.53716,19.86996
36986,-5.99182,7.13118,17.33716
37036,-3.13235,-1.05431,12.30977
37086,1.39426,0.99585,8.66104
